status,hmm_id,architecture,dimension,seed,n_train,best_epoch,best_val_ce,final_batch_size,epochs_completed,parameter_count,device,test_ce_h1,test_ce_h2,test_ce_h3,test_ce_h4,result_file,bayes_ce_h1,bayes_ce_h2,bayes_ce_h3,bayes_ce_h4,shape_rmse,excess_ce_H,recovery_ratio,source,dataset_replicate,condition_seed,dataset_file
done,confirm_K3_i000975,Transformer,32,2,256,35,0.9226224049925804,16,43,13448,cpu,1.005169153213501,0.9813399240374564,0.9793459475040436,0.9617160931229592,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d32/n256/seed2/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.041366319322159,0.0676962104147055,0.3570703812186966,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000975,Transformer,32,3,256,25,0.950410356745124,16,33,13448,cpu,1.1212374530732632,0.9581444971263408,0.9647089689970016,0.9061255119740964,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d32/n256/seed3/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.0519300887206112,0.0121056292658426,1.7676569303272671,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000975,Transformer,128,1,256,18,0.9876884240657092,16,26,201224,cpu,1.09577988833189,0.9635305628180504,0.9655395448207856,0.8917733244597912,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d128/n256/seed1/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.0525635957699304,-0.0022465582484625,1.6763998066221943,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000975,Transformer,128,2,256,7,1.0294672064483166,16,15,201224,cpu,1.0569154806435108,0.9701132327318192,0.955340687185526,0.9864902049303056,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d128/n256/seed2/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.0462199747556836,0.0924703222220518,0.5787113725465705,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000975,Transformer,128,3,256,6,0.9591478500515224,16,14,201224,cpu,1.0938143283128738,0.972477339208126,0.977441255003214,0.9248364083468914,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d128/n256/seed3/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.0306656463975951,0.0308165256386376,1.38855606887233,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000975,Transformer,256,1,256,22,0.9633774999529124,16,30,795656,cpu,1.057547427713871,0.9741690196096896,1.008728560060263,0.955511387437582,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d256/n256/seed1/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.026063422559246,0.0614915047293282,0.8384690910970217,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000975,Transformer,256,2,256,37,0.9792596884071828,16,45,795656,cpu,1.0257876105606556,0.9773635417222976,1.0188087560236454,0.9768483154475688,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d256/n256/seed2/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.0452406626942592,0.082828432739315,0.4021528685480973,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i000975,Transformer,256,3,256,24,0.9886201694607736,16,32,795656,cpu,1.005854457616806,0.9431320540606976,0.9524475745856762,0.9748150557279588,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i000975/transformer/d256/n256/seed3/DONE.json,1.0157131464906894,0.9402272892858976,0.9075909776404404,0.8940198827082537,0.0624031642287476,0.080795173019705,0.2550626133615724,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,8,1,256,46,2.006981074810028,16,48,576,cpu,1.9961518719792368,1.996086612343788,1.9863896071910856,1.9751135110855105,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d8/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0156268731651695,-0.0102663347713556,30.67115684337549,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,8,2,256,30,2.004147488623857,16,38,576,cpu,2.0040843710303307,2.0115850269794464,1.990663893520832,1.9752950370311737,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d8/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0241628519988117,-0.0100848088256924,41.97105387462848,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,8,3,256,26,2.013224732130766,16,34,576,cpu,2.003699727356434,1.98113564401865,2.018526040017605,1.988844707608223,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d8/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.016896323896236,0.0034648617513568,21.65666055974367,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,32,1,256,44,1.9902278743684287,16,48,6888,cpu,1.9756753370165825,2.0007846727967262,1.972518041729927,2.020956963300705,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d32/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0348982082137591,0.0355771174438388,-66.01464196279602,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,32,2,256,20,1.9784922748804088,16,28,6888,cpu,2.0122382789850235,1.9766706228256223,1.98504988104105,2.011291220784188,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d32/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0217647979386242,0.0259113749273216,1.3806860127729748,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,32,3,256,31,1.9866729080677032,16,39,6888,cpu,1.99609199911356,1.9813683480024336,1.9844517260789871,1.978501990437508,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d32/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0090643476059132,-0.006877855419358,25.643913882112532,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,128,1,256,5,2.0052523501217365,16,13,101256,cpu,1.989103831350804,2.00050050765276,2.028316266834736,1.9748169481754303,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d128/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0304151687474683,-0.0105628976814358,20.828392330009272,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,128,2,256,15,1.977570742368698,16,23,101256,cpu,2.015507996082306,2.011129602789879,2.01021945476532,2.041691839694977,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d128/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0257557782084605,0.0563119938381107,-38.1725923546699,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,128,3,256,6,2.0223365761339664,16,14,101256,cpu,2.002689309418201,2.0034420043230057,1.988898366689682,1.9916776791214943,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d128/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0079134550349021,0.0062978332646281,16.053505386547055,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,256,1,256,17,1.9958755634725087,16,25,399112,cpu,2.003121674060821,2.020162381231785,2.028357304632664,1.994923070073128,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d256/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0212452494181452,0.0095432242162618,11.95248384954957,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,256,2,256,18,2.010829873383045,16,26,399112,cpu,1.993169747292996,1.9965480715036392,1.992078103125096,1.9999082013964653,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d256/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0056701606992812,0.0145283555395991,-9.823777799678066,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,GRU,256,3,256,13,2.019181903451681,16,21,399112,cpu,1.9851122722029688,2.009491555392742,2.019019916653633,2.027601666748524,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/gru/d256/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0238199454434463,0.042221820891658,-61.94393616830698,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,8,1,256,24,2.009035736322403,16,32,1064,cpu,1.954127572476864,1.986940748989582,1.9742107465863228,2.0171433314681053,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d8/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0412929444295608,0.0317634856112392,-91.86866968334311,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,8,2,256,44,1.9942838475108149,16,48,1064,cpu,2.0104281902313232,1.9655828475952148,1.98904912173748,2.0221994891762733,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d8/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0334353217655597,0.0368196433194072,-17.161002133891866,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,8,3,256,48,1.986494332551956,16,48,1064,cpu,2.0027393475174904,1.997941143810749,2.0118555277585983,1.9881810545921328,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d8/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0145399440817079,0.0028012087352666,21.224071967441105,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,32,1,256,13,1.986074071377516,16,21,13448,cpu,1.973973512649536,2.024822272360325,1.9919498339295387,1.9801321551203728,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d32/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0233160066532922,-0.0052476907364933,-8.978488871803641,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,32,2,256,19,2.013832539319992,16,27,13448,cpu,2.000720262527466,1.995635971426964,1.9855131283402443,2.031203009188175,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d32/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.032910192438127,0.045823163331309,-44.43982630444836,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,32,3,256,19,2.010504335165024,16,27,13448,cpu,1.9986551851034164,2.005892165005207,2.0233882069587708,1.9876111522316933,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d32/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0207179570577537,0.0022313063748271,16.10074406951668,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,128,1,256,41,1.975584801286459,16,48,201224,cpu,2.0010829642415047,1.9906653091311453,2.024386465549469,2.032984957098961,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d128/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0270900955263717,0.0476051112420947,-46.50890017002534,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,128,2,256,5,2.012646358460188,16,13,201224,cpu,2.0258525162935257,2.011436179280281,2.0289660170674324,1.9893598034977915,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d128/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0288649563358602,0.0039799576409254,53.20156467759743,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,128,3,256,15,2.013563834130764,16,23,201224,cpu,2.0474730134010315,2.019337438046932,2.0322623029351234,1.9955482333898544,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d128/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.03366601623013,0.0101683875329883,75.69948437644172,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,256,1,256,21,2.0154306925833225,16,29,795656,cpu,2.0119355469942093,2.027013137936592,2.004065252840519,1.997944213449955,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d256/n256/seed1/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0162294810064535,0.0125643675930888,20.3975199280744,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,256,2,256,18,2.0044654086232185,16,26,795656,cpu,2.0308295115828514,2.014987453818321,2.023215875029564,2.0210055783391,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d256/n256/seed2/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0056069912447071,0.0356257324822337,14.32199964911738,existing_confirmatory_summary_csv,0,,
done,confirm_K3_i001202,Transformer,256,3,256,11,1.9820622839033604,16,19,795656,cpu,1.99414224922657,1.998349912464619,2.036394275724888,2.021834082901478,drive://predictive_profile_confirmatory64_v1/runs/confirm_K3_i001202/transformer/d256/n256/seed3/DONE.json,1.9860657789307687,1.9854790912352407,1.985392839271571,1.985379845856866,0.0198311381279588,0.0364542370446117,-40.37104307764971,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,8,1,256,48,1.9662896022200584,16,48,576,cpu,1.988241896033287,1.9999479353427887,2.0008910819888115,1.9766948595643044,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d8/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0177109710060862,0.008531738032627,62.286936264149176,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,8,2,256,38,1.9731405191123488,16,46,576,cpu,1.97700547426939,1.957080751657486,1.976759552955628,1.9879505783319475,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d8/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0173403907254245,0.0197874568002702,-59.03999705727588,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,8,3,256,48,1.9787594228982923,16,48,576,cpu,1.990542620420456,1.9871267303824425,1.964146465063095,1.9916327744722369,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d8/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0139424103244127,0.0234696529405595,-5.8805006915652855,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,32,1,256,13,1.9714008271694183,16,21,6888,cpu,1.979879692196846,1.949609637260437,1.9831056743860245,1.96784345805645,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d32/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0132874429290866,-0.0003196634752273,64.92576262117569,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,32,2,256,14,2.009414233267308,16,22,6888,cpu,1.996424823999405,1.9895751178264616,2.021558828651905,1.95969008654356,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d32/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0389100934721909,-0.0084730349881172,198.15424128421813,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,32,3,256,19,1.97143030166626,16,27,6888,cpu,1.9756080582737925,2.015765130519867,2.0064423456788063,1.986122414469719,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d32/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0187443701314565,0.0179592929380416,-56.71646019248524,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,128,1,256,20,1.975105334073305,16,28,101256,cpu,2.024533227086067,2.063542559742928,1.9839090034365647,1.9818501994013784,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d128/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0460493173646972,0.0136870778697011,230.2404631784583,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,128,2,256,15,1.9737300351262093,16,23,101256,cpu,1.9809777215123177,1.9803735464811325,2.011731676757336,1.983875632286072,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d128/n256/seed2/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0141224031723396,0.0157125107543947,-15.631888246727804,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,128,3,256,12,1.9674708358943465,16,20,101256,cpu,2.00653088837862,2.006287463009357,2.0058375149965286,1.987420134246349,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d128/n256/seed3/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0162243064141599,0.0192570127146718,103.08708453412048,existing_confirmatory_summary_csv,0,,
done,confirm_K4_i000373,GRU,256,1,256,28,1.9588711373507977,16,36,399112,cpu,1.9793867841362955,1.997343562543392,2.028421439230442,1.9570927992463112,drive://predictive_profile_confirmatory64_v1/runs/confirm_K4_i000373/gru/d256/n256/seed1/DONE.json,1.9683485060948225,1.968173948236204,1.9681637927149247,1.9681631215316773,0.0424138003444763,-0.011070322285366,120.2580436674328,existing_confirmatory_summary_csv,0,,
