hmm_id,K,pair_id,contrast,pair_role,n_train,method,alpha,beta,shape_rmse,excess_ce_H,recovery_ratio,test_ce_h1,bayes_ce_h1,test_ce_h2,bayes_ce_h2,test_ce_h3,bayes_ce_h3,test_ce_h4,bayes_ce_h4
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,0.5,20.0,0.0222562293901532,0.0305112280972099,-10.627329336549131,1.8369994715129696,1.83637570763626,1.8370066193992625,1.8341093256912409,1.846305860839554,1.8338381661182217,1.8643164861181356,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,additive,1.0,,0.0540320004848782,0.0693081690234431,-25.71879438120376,1.8370045619203368,1.83637570763626,1.837451205432412,1.8341093256912409,1.8520637675588756,1.8338381661182217,1.9031134270443688,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,1.0,1.0,0.0471494655024763,0.061034935837976,-22.500487757672825,1.8370038237573527,1.83637570763626,1.8374093335910755,1.8341093256912409,1.851169754071322,1.8338381661182217,1.8948401938589012,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,1.0,5.0,0.0358312715402908,0.0472538229304055,-17.140261304676137,1.8370009028739935,1.83637570763626,1.837279484221271,1.8341093256912409,1.8491871039476035,1.8338381661182217,1.881059080951331,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,256,interpolated_backoff,1.0,20.0,0.0214734464399629,0.0294817981223911,-10.230378095506854,1.8369903847029947,1.83637570763626,1.8369815630146256,1.8341093256912409,1.845911454709872,1.8338381661182217,1.8632870561433168,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,512,additive,0.1,,0.0700966164489187,0.0864986754517675,-32.40711662805626,1.8370030730020064,1.83637570763626,1.8362518811130908,1.8341093256912409,1.8484737379078464,1.8338381661182217,1.920303933472693,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,512,interpolated_backoff,0.1,1.0,0.0550371992745207,0.0687173246609345,-25.489709438253985,1.8370025688613123,1.83637570763626,1.8362385577456697,1.8341093256912409,1.8473641152930576,1.8338381661182217,1.90252258268186,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,512,interpolated_backoff,0.1,5.0,0.0379489815519747,0.0483323110100544,-17.55996508648976,1.837000563529125,1.83637570763626,1.83619156438142,1.8341093256912409,1.84549036889539,1.8338381661182217,1.88213756903098,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,512,interpolated_backoff,0.1,20.0,0.0217991142488799,0.0288074632848125,-9.966941561165363,1.8369932002037792,1.83637570763626,1.8360664530127684,1.8341093256912409,1.8430193577815628,1.8338381661182217,1.862612721305738,1.8338052580209252
confirm_K3_i000796,3,occupancy_K3_p03,occupancy_contrast,high,512,additive,0.5,,0.0420046888496551,0.0531660148265478,-19.441034829364025,1.8369990723486305,1.83637570763626,1.8362175963301053,1.8341093256912409,1.8458951525097695,1.8338381661182217,1.8869712728474728,1.8338052580209252
